Field Location,Station ID,NWS Network,NWS Station,Date_key,Month,Day,Year,Time,Temperature [C],Dew Point [C],Relative Humidity [%],Solar Radiation [W/m2],Rainfall [mm],Wind Speed [m/s],Wind Direction [degrees],Wind Gust [m/s],Soil Temperature [C],Soil Moisture [%VWC],Soil EC [mS/cm],UV Light [uM/m2s],PAR [uM/m2s],CO2 [ppm]
MOH1,8645,MO_ASOS,COU,10/1/2020 12:35,10,1,2020,12:35,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:40,10,1,2020,12:40,,,,,,3.59857,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:45,10,1,2020,12:45,,,,,,3.59857,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:05,10,1,2020,12:05,,,,,,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:50,10,1,2020,12:50,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:54,10,1,2020,12:54,8.89,3.89,70.85,,0,3.084488,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 12:55,10,1,2020,12:55,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:00,10,1,2020,13:00,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:10,10,1,2020,13:10,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:15,10,1,2020,13:15,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:20,10,1,2020,13:20,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:25,10,1,2020,13:25,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:30,10,1,2020,13:30,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:35,10,1,2020,13:35,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:40,10,1,2020,13:40,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:45,10,1,2020,13:45,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:05,10,1,2020,13:05,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:50,10,1,2020,13:50,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:54,10,1,2020,13:54,11.11,4.39,63.24,,0,4.112651,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 13:55,10,1,2020,13:55,,,,,,4.112651,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:00,10,1,2020,14:00,,,,,,4.112651,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:10,10,1,2020,14:10,,,,,,5.654895,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:15,10,1,2020,14:15,,,,,,5.140814,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:20,10,1,2020,14:20,,,,,,4.112651,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:25,10,1,2020,14:25,,,,,,5.140814,310,8.225302,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:30,10,1,2020,14:30,,,,,,4.626732,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:35,10,1,2020,14:35,,,,,,5.654895,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:40,10,1,2020,14:40,,,,,,4.112651,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:45,10,1,2020,14:45,,,,,,5.140814,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:05,10,1,2020,14:05,,,,,,4.112651,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:50,10,1,2020,14:50,,,,,,5.654895,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:54,10,1,2020,14:54,13.89,3.89,50.88,,0,6.168976,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 14:55,10,1,2020,14:55,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:00,10,1,2020,15:00,,,,,,6.683058,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:10,10,1,2020,15:10,,,,,,5.654895,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:15,10,1,2020,15:15,,,,,,5.654895,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:20,10,1,2020,15:20,,,,,,7.197139,330,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:25,10,1,2020,15:25,,,,,,7.197139,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:30,10,1,2020,15:30,,,,,,7.71122,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:35,10,1,2020,15:35,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:40,10,1,2020,15:40,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:45,10,1,2020,15:45,,,,,,6.683058,330,9.253464,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:05,10,1,2020,15:05,,,,,,5.654895,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:50,10,1,2020,15:50,,,,,,8.739383,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:54,10,1,2020,15:54,15.61,3.28,43.61,,0,7.197139,340,12.33795,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 15:55,10,1,2020,15:55,,,,,,7.197139,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:10,10,1,2020,16:10,,,,,,7.197139,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:15,10,1,2020,16:15,,,,,,7.197139,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:20,10,1,2020,16:20,,,,,,9.253464,330,11.82387,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:25,10,1,2020,16:25,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:30,10,1,2020,16:30,,,,,,8.225302,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:35,10,1,2020,16:35,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:40,10,1,2020,16:40,,,,,,7.197139,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:45,10,1,2020,16:45,,,,,,7.71122,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:05,10,1,2020,16:05,,,,,,7.197139,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:50,10,1,2020,16:50,,,,,,6.683058,350,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:54,10,1,2020,16:54,16.72,3.28,40.62,,0,7.197139,350,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 16:55,10,1,2020,16:55,,,,,,7.71122,340,10.79571,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:00,10,1,2020,17:00,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:10,10,1,2020,17:10,,,,,,7.71122,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:15,10,1,2020,17:15,,,,,,7.71122,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:20,10,1,2020,17:20,,,,,,7.197139,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:25,10,1,2020,17:25,,,,,,6.683058,330,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:35,10,1,2020,17:35,,,,,,8.739383,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:40,10,1,2020,17:40,,,,,,5.654895,300,8.739383,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:45,10,1,2020,17:45,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:05,10,1,2020,17:05,,,,,,5.654895,320,8.739383,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:50,10,1,2020,17:50,,,,,,8.225302,320,10.79571,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:54,10,1,2020,17:54,17.78,3.28,38,,0,9.253464,330,13.36612,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 17:55,10,1,2020,17:55,,,,,,9.253464,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:00,10,1,2020,18:00,,,,,,9.767546,310,11.82387,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:10,10,1,2020,18:10,,,,,,8.225302,,10.79571,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:15,10,1,2020,18:15,,,,,,8.225302,310,11.30979,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:20,10,1,2020,18:20,,,,,,5.654895,310,9.253464,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:30,10,1,2020,18:30,,,,,,8.225302,310,11.30979,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:35,10,1,2020,18:35,,,,,,8.225302,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:40,10,1,2020,18:40,,,,,,6.683058,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:45,10,1,2020,18:45,,,,,,7.71122,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:05,10,1,2020,18:05,,,,,,8.739383,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:50,10,1,2020,18:50,,,,,,9.253464,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:54,10,1,2020,18:54,16.72,2.22,37.69,,0,7.71122,320,11.82387,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 18:55,10,1,2020,18:55,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:00,10,1,2020,19:00,,,,,,8.739383,310,12.33795,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:10,10,1,2020,19:10,,,,,,6.683058,310,11.30979,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:15,10,1,2020,19:15,,,,,,7.71122,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:20,10,1,2020,19:20,,,,,,7.71122,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:25,10,1,2020,19:25,,,,,,7.71122,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:35,10,1,2020,19:35,,,,,,8.225302,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:40,10,1,2020,19:40,,,,,,8.739383,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:45,10,1,2020,19:45,,,,,,8.739383,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:05,10,1,2020,19:05,,,,,,7.71122,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:54,10,1,2020,19:54,18.28,2.22,34.17,,0,7.71122,320,10.79571,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 19:55,10,1,2020,19:55,,,,,,8.739383,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:00,10,1,2020,1:00,,,,,,1.028163,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:10,10,1,2020,1:10,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:15,10,1,2020,1:15,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:20,10,1,2020,1:20,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:25,10,1,2020,1:25,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:35,10,1,2020,1:35,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:40,10,1,2020,1:40,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:45,10,1,2020,1:45,,,,,,1.028163,250,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:05,10,1,2020,1:05,,,,,,0,0,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:50,10,1,2020,1:50,,,,,,1.028163,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:54,10,1,2020,1:54,13.28,5,57.23,,0,1.542244,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 1:55,10,1,2020,1:55,,,,,,1.028163,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:00,10,1,2020,20:00,,,,,,8.225302,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:10,10,1,2020,20:10,,,,,,8.739383,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:15,10,1,2020,20:15,,,,,,7.197139,300,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:20,10,1,2020,20:20,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:25,10,1,2020,20:25,,,,,,8.225302,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:30,10,1,2020,20:30,,,,,,6.683058,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:35,10,1,2020,20:35,,,,,,8.739383,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:40,10,1,2020,20:40,,,,,,8.739383,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:45,10,1,2020,20:45,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:05,10,1,2020,20:05,,,,,,8.739383,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:50,10,1,2020,20:50,,,,,,5.654895,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:54,10,1,2020,20:54,17.22,2.78,37.99,,0,7.71122,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 20:55,10,1,2020,20:55,,,,,,6.683058,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:00,10,1,2020,21:00,,,,,,7.71122,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:10,10,1,2020,21:10,,,,,,7.197139,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:15,10,1,2020,21:15,,,,,,6.683058,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:20,10,1,2020,21:20,,,,,,8.739383,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:25,10,1,2020,21:25,,,,,,7.197139,330,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:30,10,1,2020,21:30,,,,,,7.197139,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:35,10,1,2020,21:35,,,,,,7.71122,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:40,10,1,2020,21:40,,,,,,5.654895,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:45,10,1,2020,21:45,,,,,,5.654895,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:05,10,1,2020,21:05,,,,,,7.71122,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:50,10,1,2020,21:50,,,,,,6.683058,320,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:54,10,1,2020,21:54,16.72,2.78,39.21,,0,5.654895,320,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 21:55,10,1,2020,21:55,,,,,,4.626732,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:00,10,1,2020,22:00,,,,,,5.654895,310,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:10,10,1,2020,22:10,,,,,,7.197139,330,9.767546,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:15,10,1,2020,22:15,,,,,,7.197139,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:20,10,1,2020,22:20,,,,,,8.739383,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:25,10,1,2020,22:25,,,,,,8.225302,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:30,10,1,2020,22:30,,,,,,7.71122,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:35,10,1,2020,22:35,,,,,,5.140814,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:40,10,1,2020,22:40,,,,,,5.654895,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:45,10,1,2020,22:45,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:05,10,1,2020,22:05,,,,,,8.225302,,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:50,10,1,2020,22:50,,,,,,5.654895,330,8.739383,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:54,10,1,2020,22:54,15.61,2.78,42.09,,0,7.71122,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 22:55,10,1,2020,22:55,,,,,,6.683058,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:00,10,1,2020,23:00,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:10,10,1,2020,23:10,,,,,,5.140814,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:15,10,1,2020,23:15,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:20,10,1,2020,23:20,,,,,,4.626732,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:30,10,1,2020,23:30,,,,,,4.626732,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:40,10,1,2020,23:40,,,,,,3.59857,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:05,10,1,2020,23:05,,,,,,5.654895,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:50,10,1,2020,23:50,,,,,,4.112651,330,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:54,10,1,2020,23:54,12.22,3.89,56.74,,0,4.112651,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 23:55,10,1,2020,23:55,,,,,,3.59857,340,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:00,10,1,2020,2:00,,,,,,1.028163,250,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:15,10,1,2020,2:15,,,,,,1.028163,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:20,10,1,2020,2:20,,,,,,2.056325,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:25,10,1,2020,2:25,,,,,,2.056325,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:30,10,1,2020,2:30,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:35,10,1,2020,2:35,,,,,,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:40,10,1,2020,2:40,,,,,,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:45,10,1,2020,2:45,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:05,10,1,2020,2:05,,,,,,1.028163,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:50,10,1,2020,2:50,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:54,10,1,2020,2:54,12.22,5.61,63.98,,0,2.056325,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 2:55,10,1,2020,2:55,,,,,,2.056325,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:00,10,1,2020,3:00,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:10,10,1,2020,3:10,,,,,,1.028163,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:15,10,1,2020,3:15,,,,,,2.056325,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:20,10,1,2020,3:20,,,,,,2.570407,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:25,10,1,2020,3:25,,,,,,2.570407,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:30,10,1,2020,3:30,,,,,,2.570407,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:35,10,1,2020,3:35,,,,,,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:40,10,1,2020,3:40,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:45,10,1,2020,3:45,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:05,10,1,2020,3:05,,,,,,1.028163,300,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:50,10,1,2020,3:50,,,,,,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:54,10,1,2020,3:54,13.28,4.39,54.83,,0,2.570407,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 3:55,10,1,2020,3:55,,,,,,2.056325,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:00,10,1,2020,4:00,,,,,,2.056325,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:10,10,1,2020,4:10,,,,,,2.056325,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:15,10,1,2020,4:15,,,,,,2.056325,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:20,10,1,2020,4:20,,,,,,2.056325,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:25,10,1,2020,4:25,,,,,,2.570407,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:30,10,1,2020,4:30,,,,,,2.056325,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:35,10,1,2020,4:35,,,,,,2.056325,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:40,10,1,2020,4:40,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:45,10,1,2020,4:45,,,,,,2.056325,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:05,10,1,2020,4:05,,,,,,2.056325,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:50,10,1,2020,4:50,,,,,,2.056325,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:54,10,1,2020,4:54,10.61,5,68.23,,0,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 4:55,10,1,2020,4:55,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:10,10,1,2020,5:10,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:15,10,1,2020,5:15,,,,,,2.056325,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:20,10,1,2020,5:20,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:25,10,1,2020,5:25,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:30,10,1,2020,5:30,,,,,,2.056325,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:40,10,1,2020,5:40,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:45,10,1,2020,5:45,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:05,10,1,2020,5:05,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:50,10,1,2020,5:50,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:54,10,1,2020,5:54,10.61,5,68.23,,0,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 5:55,10,1,2020,5:55,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:00,10,1,2020,6:00,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:10,10,1,2020,6:10,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:15,10,1,2020,6:15,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:20,10,1,2020,6:20,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:25,10,1,2020,6:25,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:30,10,1,2020,6:30,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:35,10,1,2020,6:35,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:40,10,1,2020,6:40,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:45,10,1,2020,6:45,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:50,10,1,2020,6:50,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:54,10,1,2020,6:54,10,4.39,68.1,,0,3.084488,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 6:55,10,1,2020,6:55,,,,,,2.570407,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:00,10,1,2020,7:00,,,,,,2.570407,260,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:10,10,1,2020,7:10,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:15,10,1,2020,7:15,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:20,10,1,2020,7:20,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:30,10,1,2020,7:30,,,,,,3.59857,290,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:35,10,1,2020,7:35,,,,,,3.59857,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:40,10,1,2020,7:40,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:45,10,1,2020,7:45,,,,,,2.570407,280,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:05,10,1,2020,7:05,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:50,10,1,2020,7:50,,,,,,2.570407,270,,,,,,,
MOH1,8645,MO_ASOS,COU,10/1/2020 7:54,10,1,2020,7:54,9.39,4.39,70.95,,0,3.084488,270,,,,,,,
